User_Id,Amount,Date,Time
949,4000,05-10-2022,13:58:00
292,1630,05-10-2022,13:58:00
707,10000,05-10-2022,14:01:00
502,1650,05-10-2022,14:02:00
97,2000,05-10-2022,14:02:00
9,2000,05-10-2022,14:02:00
496,2000,05-10-2022,14:03:00
544,100,05-10-2022,14:05:00
458,500,05-10-2022,14:05:00
644,500,05-10-2022,14:06:00
681,1000,05-10-2022,14:08:00
548,100,05-10-2022,14:08:00
44,100,05-10-2022,14:13:00
778,500,05-10-2022,14:19:00
193,4000,05-10-2022,14:22:00
850,2000,05-10-2022,14:23:00
390,200,05-10-2022,14:24:00
786,10000,05-10-2022,14:28:00
342,2000,05-10-2022,14:31:00
695,2000,05-10-2022,14:35:00
897,35000,05-10-2022,14:36:00
366,2000,05-10-2022,14:41:00
665,4000,05-10-2022,14:41:00
941,2000,05-10-2022,14:43:00
795,1000,05-10-2022,14:50:00
945,5000,05-10-2022,14:52:00
17,5000,05-10-2022,14:57:00
12,901,05-10-2022,15:00:00
458,1000,05-10-2022,15:02:00
677,600,05-10-2022,15:02:00
644,500,05-10-2022,15:08:00
685,15000,05-10-2022,15:08:00
356,1000,05-10-2022,15:09:00
465,500,05-10-2022,15:09:00
871,9000,05-10-2022,15:11:00
70,5000,05-10-2022,15:17:00
248,800,05-10-2022,15:17:00
238,10000,05-10-2022,15:18:00
646,15000,05-10-2022,15:19:00
863,4000,05-10-2022,15:26:00
608,3000,05-10-2022,15:28:00
371,2500,05-10-2022,15:32:00
259,6500,05-10-2022,15:33:00
637,3500,05-10-2022,15:37:00
24,5000,05-10-2022,15:38:00
790,3000,05-10-2022,15:43:00
737,1000,05-10-2022,15:44:00
436,1000,05-10-2022,15:51:00
173,1000,05-10-2022,15:54:00
501,1000,05-10-2022,15:55:00
677,63,05-10-2022,15:55:00
361,2200,05-10-2022,15:56:00
97,500,05-10-2022,15:59:00
421,10000,05-10-2022,16:00:00
525,100,05-10-2022,16:01:00
364,500,05-10-2022,16:03:00
130,11000,05-10-2022,16:03:00
663,5000,05-10-2022,16:04:00
283,1100,05-10-2022,16:05:00
897,35000,05-10-2022,16:05:00
505,4000,05-10-2022,16:08:00
158,2000,05-10-2022,16:09:00
478,500,05-10-2022,16:17:00
93,20000,05-10-2022,16:17:00
575,3000,05-10-2022,16:19:00
390,200,05-10-2022,16:21:00
60,5000,05-10-2022,16:24:00
390,200,05-10-2022,16:27:00
206,2000,05-10-2022,16:28:00
289,2700,05-10-2022,16:30:00
850,10000,05-10-2022,16:30:00
505,10000,05-10-2022,16:32:00
548,100,05-10-2022,16:42:00
352,320,05-10-2022,16:45:00
982,2000,05-10-2022,16:58:00
614,1100,05-10-2022,17:06:00
289,3000,05-10-2022,17:07:00
218,2000,05-10-2022,17:07:00
638,200,05-10-2022,17:11:00
909,1000,05-10-2022,17:11:00
297,1000,05-10-2022,17:13:00
344,24000,05-10-2022,17:14:00
327,350,05-10-2022,17:15:00
304,8000,05-10-2022,17:21:00
97,5000,05-10-2022,17:21:00
107,4000,05-10-2022,17:21:00
9,1674,05-10-2022,17:21:00
198,1000,05-10-2022,17:29:00
12,3200,05-10-2022,17:29:00
907,100,05-10-2022,17:30:00
946,390,05-10-2022,17:30:00
193,400,05-10-2022,17:33:00
795,2000,05-10-2022,17:34:00
628,600,05-10-2022,17:37:00
654,1000,05-10-2022,17:41:00
744,2000,05-10-2022,17:43:00
27,5000,05-10-2022,17:45:00
893,3000,05-10-2022,17:45:00
666,10000,05-10-2022,17:45:00
493,15000,05-10-2022,17:47:00
837,200,05-10-2022,17:49:00
409,4000,05-10-2022,17:49:00
30,25000,05-10-2022,17:54:00
795,2000,05-10-2022,17:55:00
97,1000,05-10-2022,17:58:00
208,10000,05-10-2022,17:59:00
257,10000,05-10-2022,17:59:00
633,2000,05-10-2022,18:03:00
280,175,05-10-2022,18:06:00
538,40000,05-10-2022,18:08:00
682,2000,05-10-2022,18:11:00
651,14000,05-10-2022,18:13:00
939,500,05-10-2022,18:19:00
51,5500,05-10-2022,18:19:00
124,1000,05-10-2022,18:22:00
936,7000,05-10-2022,18:25:00
695,500,05-10-2022,18:26:00
45,1000,05-10-2022,18:26:00
187,5000,05-10-2022,18:28:00
599,2500,05-10-2022,18:34:00
194,3000,05-10-2022,18:36:00
612,5000,05-10-2022,18:39:00
854,25000,05-10-2022,18:39:00
853,8888,05-10-2022,18:40:00
829,4000,05-10-2022,18:42:00
173,4000,05-10-2022,18:45:00
259,14000,05-10-2022,18:46:00
379,110,05-10-2022,18:53:00
90,4000,05-10-2022,18:58:00
367,500,05-10-2022,19:01:00
605,1000,05-10-2022,19:02:00
946,450,05-10-2022,19:04:00
175,2000,05-10-2022,19:11:00
508,10000,05-10-2022,19:12:00
915,12000,05-10-2022,19:13:00
536,80,05-10-2022,19:14:00
717,4000,05-10-2022,19:15:00
353,10000,05-10-2022,19:18:00
935,1000,05-10-2022,19:20:00
927,3850,05-10-2022,19:24:00
851,1000,05-10-2022,19:25:00
440,2600,05-10-2022,19:28:00
737,1000,05-10-2022,19:31:00
870,1000,05-10-2022,19:33:00
933,501,05-10-2022,19:34:00
828,3000,05-10-2022,19:38:00
58,1000,05-10-2022,19:41:00
902,3000,05-10-2022,19:42:00
972,200,05-10-2022,19:50:00
654,2600,05-10-2022,19:53:00
644,3000,05-10-2022,19:54:00
744,200,05-10-2022,19:54:00
5,500,05-10-2022,19:58:00
695,1000,05-10-2022,20:00:00
299,5000,05-10-2022,20:02:00
647,200,05-10-2022,20:05:00
106,799,05-10-2022,20:09:00
443,500,05-10-2022,20:11:00
565,200,05-10-2022,20:13:00
807,500,05-10-2022,20:14:00
505,4000,05-10-2022,20:14:00
106,1200,05-10-2022,20:16:00
756,5000,05-10-2022,20:16:00
502,1650,05-10-2022,20:17:00
618,2000,05-10-2022,20:20:00
875,1000,05-10-2022,20:21:00
496,6000,05-10-2022,20:22:00
968,500,05-10-2022,20:26:00
985,2000,05-10-2022,20:28:00
941,2500,05-10-2022,20:30:00
60,1000,05-10-2022,20:32:00
407,2000,05-10-2022,20:36:00
70,200,05-10-2022,20:40:00
831,2000,05-10-2022,20:49:00
74,5000,05-10-2022,20:51:00
393,200,05-10-2022,20:52:00
270,1000,05-10-2022,20:53:00
694,1000,05-10-2022,20:56:00
104,5000,05-10-2022,21:04:00
779,900,05-10-2022,21:06:00
837,100,05-10-2022,21:06:00
421,10000,05-10-2022,21:09:00
257,10000,05-10-2022,21:10:00
920,20000,05-10-2022,21:11:00
473,1000,05-10-2022,21:22:00
85,1000,05-10-2022,21:22:00
930,15000,05-10-2022,21:23:00
764,24000,05-10-2022,21:26:00
798,7000,05-10-2022,21:29:00
90,4000,05-10-2022,21:34:00
612,10000,05-10-2022,21:35:00
980,150,05-10-2022,21:50:00
915,6000,05-10-2022,21:56:00
161,700,05-10-2022,22:03:00
695,500,05-10-2022,22:07:00
632,1000,05-10-2022,22:13:00
744,200,05-10-2022,22:14:00
973,2000,05-10-2022,22:15:00
871,4000,05-10-2022,22:16:00
79,1000,05-10-2022,22:18:00
212,199999,05-10-2022,22:24:00
618,2000,05-10-2022,22:24:00
656,1000,05-10-2022,22:27:00
747,10000,05-10-2022,22:28:00
266,2500,05-10-2022,22:28:00
740,10600,05-10-2022,22:36:00
16,10000,05-10-2022,22:36:00
776,1382,05-10-2022,22:38:00
407,5000,05-10-2022,22:39:00
694,950,05-10-2022,22:43:00
615,1000,05-10-2022,22:45:00
429,500,05-10-2022,22:50:00
837,500,05-10-2022,22:51:00
280,100,05-10-2022,22:55:00
959,4000,05-10-2022,22:55:00
946,500,05-10-2022,22:59:00
541,300,05-10-2022,23:00:00
953,8000,05-10-2022,23:01:00
193,6000,05-10-2022,23:06:00
653,10000,05-10-2022,23:12:00
600,2000,05-10-2022,23:12:00
548,200,05-10-2022,23:14:00
9,2000,05-10-2022,23:14:00
927,6000,05-10-2022,23:16:00
972,1000,05-10-2022,23:18:00
283,1100,05-10-2022,23:20:00
600,2750,05-10-2022,23:23:00
795,2000,05-10-2022,23:25:00
872,1000,05-10-2022,23:26:00
340,2000,05-10-2022,23:35:00
29,2000,05-10-2022,23:37:00
547,5000,05-10-2022,23:37:00
730,5000,05-10-2022,23:39:00
163,1500,05-10-2022,23:40:00
612,10000,05-10-2022,23:43:00
587,5000,05-10-2022,23:46:00
31,4000,05-10-2022,23:46:00
259,10000,05-10-2022,23:46:00
352,440,05-10-2022,23:56:00
950,13000,05-10-2022,23:56:00
369,50000,05-10-2022,23:56:00
818,500,05-10-2022,23:58:00
426,5000,06-10-2022,00:00:00
557,5000,06-10-2022,00:00:00
670,2000,06-10-2022,00:01:00
708,13000,06-10-2022,00:04:00
255,500,06-10-2022,00:05:00
637,850,06-10-2022,00:06:00
651,10000,06-10-2022,00:06:00
378,1000,06-10-2022,00:08:00
114,1250,06-10-2022,00:13:00
99,12000,06-10-2022,00:14:00
672,100000,06-10-2022,00:15:00
951,10000,06-10-2022,00:16:00
863,2000,06-10-2022,00:20:00
714,1100,06-10-2022,00:20:00
320,10000,06-10-2022,00:26:00
193,4000,06-10-2022,00:29:00
773,500,06-10-2022,00:31:00
548,100,06-10-2022,00:34:00
280,200,06-10-2022,00:37:00
502,1650,06-10-2022,00:37:00
985,2000,06-10-2022,00:38:00
863,1000,06-10-2022,00:39:00
607,1000,06-10-2022,00:39:00
962,10000,06-10-2022,00:40:00
909,10000,06-10-2022,00:41:00
31,2000,06-10-2022,00:43:00
911,10000,06-10-2022,00:45:00
93,20000,06-10-2022,00:47:00
779,1100,06-10-2022,00:49:00
744,2300,06-10-2022,00:50:00
744,2000,06-10-2022,00:52:00
871,4000,06-10-2022,00:53:00
106,198,06-10-2022,00:55:00
141,7500,06-10-2022,00:56:00
257,10000,06-10-2022,00:59:00
29,2000,06-10-2022,01:04:00
513,3000,06-10-2022,01:05:00
597,3000,06-10-2022,01:06:00
148,1000,06-10-2022,01:06:00
934,2000,06-10-2022,01:09:00
863,2000,06-10-2022,01:09:00
464,25000,06-10-2022,01:14:00
740,19000,06-10-2022,01:14:00
94,500,06-10-2022,01:16:00
837,80,06-10-2022,01:19:00
473,15000,06-10-2022,01:22:00
508,10500,06-10-2022,01:24:00
684,100,06-10-2022,01:25:00
869,15000,06-10-2022,01:27:00
407,10000,06-10-2022,01:29:00
763,1000,06-10-2022,01:29:00
72,1000,06-10-2022,01:29:00
619,20000,06-10-2022,01:32:00
253,8000,06-10-2022,01:33:00
933,1000,06-10-2022,01:33:00
58,2000,06-10-2022,01:42:00
944,500,06-10-2022,01:45:00
305,1000,06-10-2022,01:46:00
608,10000,06-10-2022,01:51:00
915,10000,06-10-2022,01:56:00
9,2000,06-10-2022,01:57:00
133,500,06-10-2022,01:57:00
863,4000,06-10-2022,02:01:00
690,7000,06-10-2022,02:10:00
708,4000,06-10-2022,02:13:00
675,3000,06-10-2022,02:14:00
289,3000,06-10-2022,02:15:00
97,500,06-10-2022,02:15:00
185,2000,06-10-2022,02:16:00
663,5000,06-10-2022,02:16:00
62,1244,06-10-2022,02:19:00
731,11000,06-10-2022,02:20:00
2,40000,06-10-2022,02:21:00
123,3000,06-10-2022,02:22:00
539,1100,06-10-2022,02:27:00
97,5000,06-10-2022,02:27:00
687,10171,06-10-2022,02:28:00
519,1000,06-10-2022,02:31:00
914,2500,06-10-2022,02:32:00
251,300,06-10-2022,02:35:00
342,2100,06-10-2022,02:36:00
776,297,06-10-2022,02:36:00
505,10000,06-10-2022,02:44:00
246,510,06-10-2022,02:45:00
373,2000,06-10-2022,02:49:00
972,1000,06-10-2022,02:50:00
744,200,06-10-2022,02:50:00
393,100,06-10-2022,02:51:00
27,1500,06-10-2022,02:52:00
718,2000,06-10-2022,02:59:00
516,5500,06-10-2022,03:01:00
28,6000,06-10-2022,03:07:00
379,269,06-10-2022,03:09:00
45,1000,06-10-2022,03:10:00
690,170,06-10-2022,03:13:00
727,20000,06-10-2022,03:13:00
804,2000,06-10-2022,03:16:00
607,1990,06-10-2022,03:18:00
50,500,06-10-2022,03:22:00
972,100,06-10-2022,03:23:00
745,1000,06-10-2022,03:24:00
563,500,06-10-2022,03:26:00
50,1000,06-10-2022,03:31:00
618,2000,06-10-2022,03:32:00
644,500,06-10-2022,03:33:00
97,500,06-10-2022,03:36:00
438,200000,06-10-2022,03:36:00
193,95,06-10-2022,03:40:00
637,3500,06-10-2022,03:41:00
599,4000,06-10-2022,03:42:00
548,100,06-10-2022,03:44:00
639,2000,06-10-2022,03:45:00
612,25000,06-10-2022,03:51:00
30,25000,06-10-2022,03:54:00
677,5000,06-10-2022,03:55:00
289,3000,06-10-2022,04:00:00
979,5000,06-10-2022,04:03:00
379,396,06-10-2022,04:03:00
158,1000,06-10-2022,04:09:00
153,9000,06-10-2022,04:13:00
936,3000,06-10-2022,04:16:00
909,90,06-10-2022,04:18:00
828,5000,06-10-2022,04:23:00
841,500,06-10-2022,04:34:00
270,5000,06-10-2022,04:39:00
153,7000,06-10-2022,04:42:00
996,800,06-10-2022,04:42:00
628,4000,06-10-2022,04:42:00
978,400,06-10-2022,04:49:00
873,500,06-10-2022,04:49:00
340,2000,06-10-2022,04:49:00
985,5000,06-10-2022,04:52:00
963,2000,06-10-2022,04:56:00
354,3275,06-10-2022,04:56:00
889,2000,06-10-2022,04:56:00
560,1000,06-10-2022,04:57:00
675,5000,06-10-2022,04:57:00
876,2000,06-10-2022,05:01:00
367,500,06-10-2022,05:03:00
274,1000,06-10-2022,05:05:00
972,200,06-10-2022,05:09:00
607,2000,06-10-2022,05:15:00
26,1000,06-10-2022,05:15:00
924,1000,06-10-2022,05:19:00
122,1000,06-10-2022,05:22:00
52,2500,06-10-2022,05:23:00
680,2000,06-10-2022,05:28:00
97,500,06-10-2022,05:32:00
168,2000,06-10-2022,05:35:00
732,1800,06-10-2022,05:35:00
744,249,06-10-2022,05:38:00
889,2000,06-10-2022,05:40:00
146,22000,06-10-2022,05:40:00
836,5000,06-10-2022,05:43:00
280,100,06-10-2022,05:45:00
370,1000,06-10-2022,05:46:00
850,2000,06-10-2022,05:58:00
853,7777,06-10-2022,05:58:00
193,500,06-10-2022,05:59:00
673,50,06-10-2022,05:59:00
166,500,06-10-2022,05:59:00
193,2000,06-10-2022,06:05:00
106,2000,06-10-2022,06:06:00
342,500,06-10-2022,06:08:00
931,1000,06-10-2022,06:10:00
204,2000,06-10-2022,06:11:00
599,2000,06-10-2022,06:12:00
776,500,06-10-2022,06:14:00
483,1000,06-10-2022,06:17:00
902,2000,06-10-2022,06:20:00
850,5000,06-10-2022,06:20:00
737,1000,06-10-2022,06:22:00
262,1500,06-10-2022,06:24:00
467,2000,06-10-2022,06:25:00
141,2500,06-10-2022,06:29:00
488,4000,06-10-2022,06:33:00
289,2500,06-10-2022,06:35:00
97,2000,06-10-2022,06:40:00
927,5000,06-10-2022,06:45:00
823,1000,06-10-2022,06:46:00
621,1000,06-10-2022,06:50:00
566,19000,06-10-2022,06:50:00
204,750,06-10-2022,06:57:00
687,3438,06-10-2022,06:58:00
795,500,06-10-2022,07:00:00
707,18000,06-10-2022,07:11:00
450,500,06-10-2022,07:13:00
709,12000,06-10-2022,07:14:00
980,200,06-10-2022,07:17:00
296,1000,06-10-2022,07:19:00
379,263,06-10-2022,07:21:00
390,3300,06-10-2022,07:22:00
813,379,06-10-2022,07:22:00
724,1000,06-10-2022,07:27:00
289,2000,06-10-2022,07:34:00
222,50000,06-10-2022,07:34:00
572,500,06-10-2022,07:39:00
366,5000,06-10-2022,07:41:00
871,10000,06-10-2022,07:41:00
234,700,06-10-2022,07:41:00
90,1000,06-10-2022,07:42:00
97,500,06-10-2022,07:42:00
257,10000,06-10-2022,07:42:00
547,30000,06-10-2022,07:47:00
740,11500,06-10-2022,07:51:00
283,1000,06-10-2022,07:52:00
302,1000,06-10-2022,07:52:00
204,2100,06-10-2022,07:57:00
786,20000,06-10-2022,08:02:00
547,5000,06-10-2022,08:09:00
573,1000,06-10-2022,08:11:00
972,1000,06-10-2022,08:11:00
85,1000,06-10-2022,08:11:00
924,5000,06-10-2022,08:12:00
356,1000,06-10-2022,08:21:00
503,200,06-10-2022,08:22:00
85,1100,06-10-2022,08:29:00
379,500,06-10-2022,08:29:00
371,10000,06-10-2022,08:37:00
618,2000,06-10-2022,08:40:00
421,6800,06-10-2022,08:42:00
340,10000,06-10-2022,08:45:00
329,2000,06-10-2022,08:45:00
811,2000,06-10-2022,08:49:00
548,100,06-10-2022,08:51:00
649,5000,06-10-2022,08:52:00
179,20000,06-10-2022,08:53:00
927,4000,06-10-2022,08:54:00
422,4000,06-10-2022,08:56:00
349,500,06-10-2022,08:57:00
450,1000,06-10-2022,09:01:00
607,300,06-10-2022,09:06:00
647,400,06-10-2022,09:07:00
823,3000,06-10-2022,09:09:00
157,2000,06-10-2022,09:15:00
158,50,06-10-2022,09:21:00
193,500,06-10-2022,09:24:00
373,5000,06-10-2022,09:25:00
811,1500,06-10-2022,09:27:00
329,5000,06-10-2022,09:31:00
680,1000,06-10-2022,09:31:00
103,500,06-10-2022,09:36:00
978,2700,06-10-2022,09:37:00
59,5000,06-10-2022,09:39:00
81,5000,06-10-2022,09:43:00
383,3000,06-10-2022,09:44:00
746,2000,06-10-2022,09:55:00
949,4000,06-10-2022,09:56:00
553,1000,06-10-2022,09:59:00
466,1750,06-10-2022,10:01:00
600,500,06-10-2022,10:01:00
637,875,06-10-2022,10:02:00
746,5000,06-10-2022,10:03:00
139,500,06-10-2022,10:04:00
208,25000,06-10-2022,10:08:00
497,100,06-10-2022,10:08:00
252,100,06-10-2022,10:09:00
574,2100,06-10-2022,10:09:00
39,1000,06-10-2022,10:12:00
63,2660,06-10-2022,10:14:00
12,5500,06-10-2022,10:15:00
959,450,06-10-2022,10:20:00
557,3000,06-10-2022,10:21:00
572,100,06-10-2022,10:23:00
218,2000,06-10-2022,10:24:00
93,5000,06-10-2022,10:28:00
458,500,06-10-2022,10:28:00
39,4000,06-10-2022,10:30:00
817,300,06-10-2022,10:31:00
514,1500,06-10-2022,10:32:00
47,1000,06-10-2022,10:32:00
831,500,06-10-2022,10:34:00
99,5000,06-10-2022,10:35:00
907,50,06-10-2022,10:37:00
70,1000,06-10-2022,10:40:00
497,300,06-10-2022,10:42:00
607,2000,06-10-2022,10:45:00
204,1250,06-10-2022,10:48:00
681,10000,06-10-2022,10:50:00
907,500,06-10-2022,10:53:00
744,2000,06-10-2022,10:57:00
171,5000,06-10-2022,10:59:00
380,145,06-10-2022,11:01:00
844,500,06-10-2022,11:09:00
548,1000,06-10-2022,11:11:00
950,2000,06-10-2022,11:14:00
510,1000,06-10-2022,11:18:00
149,4800,06-10-2022,11:23:00
916,2000,06-10-2022,11:25:00
586,2000,06-10-2022,11:35:00
458,500,06-10-2022,11:38:00
625,5000,06-10-2022,11:38:00
851,1000,06-10-2022,11:38:00
618,2000,06-10-2022,11:41:00
342,600,06-10-2022,11:42:00
747,2000,06-10-2022,11:42:00
946,300,06-10-2022,11:42:00
749,300,06-10-2022,11:47:00
599,10000,06-10-2022,11:48:00
950,4000,06-10-2022,11:52:00
863,2000,06-10-2022,12:09:00
893,500,06-10-2022,12:09:00
612,10000,06-10-2022,12:13:00
553,1000,06-10-2022,12:15:00
49,2000,06-10-2022,12:17:00
79,1000,06-10-2022,12:17:00
74,5000,06-10-2022,12:21:00
361,11000,06-10-2022,12:22:00
352,10000,06-10-2022,12:26:00
251,500,06-10-2022,12:26:00
852,7000,06-10-2022,12:28:00
641,250,06-10-2022,12:28:00
541,2000,06-10-2022,12:31:00
537,12000,06-10-2022,12:31:00
379,200,06-10-2022,12:34:00
407,3000,06-10-2022,12:38:00
526,10000,06-10-2022,12:43:00
393,500,06-10-2022,12:49:00
618,2000,06-10-2022,12:51:00
352,10000,06-10-2022,13:06:00
535,5000,06-10-2022,13:06:00
734,4500,06-10-2022,13:08:00
837,100,06-10-2022,13:08:00
831,500,06-10-2022,13:14:00
157,2000,06-10-2022,13:14:00
185,2000,06-10-2022,13:15:00
967,40000,06-10-2022,13:20:00
573,2000,06-10-2022,13:23:00
99,50000,06-10-2022,13:26:00
412,5000,06-10-2022,13:27:00
562,100,06-10-2022,13:27:00
193,4000,06-10-2022,13:27:00
557,5000,06-10-2022,13:29:00
992,10000,06-10-2022,13:32:00
612,2000,06-10-2022,13:32:00
731,4000,06-10-2022,13:34:00
758,300,06-10-2022,13:35:00
519,1001,06-10-2022,13:37:00
763,1000,06-10-2022,13:39:00
985,500,06-10-2022,13:42:00
93,10000,06-10-2022,13:46:00
719,1000,06-10-2022,13:47:00
991,1000,06-10-2022,13:54:00
117,10000,06-10-2022,13:56:00
681,500,06-10-2022,13:58:00
565,500,06-10-2022,14:04:00
47,1000,06-10-2022,14:06:00
51,7500,06-10-2022,14:06:00
502,1650,06-10-2022,14:15:00
153,7500,06-10-2022,14:17:00
538,40000,06-10-2022,14:18:00
342,2000,06-10-2022,14:23:00
776,200,06-10-2022,14:24:00
803,5000,06-10-2022,14:27:00
202,18000,06-10-2022,14:27:00
985,500,06-10-2022,14:31:00
694,400,06-10-2022,14:31:00
633,1000,06-10-2022,14:31:00
863,2000,06-10-2022,14:32:00
662,1000,06-10-2022,14:34:00
270,5000,06-10-2022,14:38:00
259,4000,06-10-2022,14:41:00
429,1000,06-10-2022,14:43:00
186,2000,06-10-2022,14:45:00
145,340,06-10-2022,14:46:00
44,100,06-10-2022,14:46:00
218,2000,06-10-2022,14:51:00
900,200,06-10-2022,14:54:00
779,116,06-10-2022,15:03:00
933,501,06-10-2022,15:05:00
100,10000,06-10-2022,15:07:00
366,1400,06-10-2022,15:09:00
901,9000,06-10-2022,15:18:00
566,50000,06-10-2022,15:27:00
371,1000,06-10-2022,15:29:00
587,10000,06-10-2022,15:31:00
139,700,06-10-2022,15:33:00
714,61000,06-10-2022,15:36:00
97,1000,06-10-2022,15:41:00
862,5000,06-10-2022,15:41:00
182,65000,06-10-2022,15:42:00
675,5000,06-10-2022,15:42:00
933,501,06-10-2022,15:42:00
381,4000,06-10-2022,15:48:00
204,3500,06-10-2022,15:53:00
679,3000,06-10-2022,15:54:00
16,10000,06-10-2022,15:54:00
502,1650,06-10-2022,15:57:00
262,90,06-10-2022,15:59:00
758,1000,06-10-2022,16:04:00
45,1000,06-10-2022,16:06:00
927,2500,06-10-2022,16:06:00
734,4500,06-10-2022,16:07:00
139,1000,06-10-2022,16:08:00
618,2000,06-10-2022,16:10:00
871,100,06-10-2022,16:17:00
356,2200,06-10-2022,16:20:00
342,500,06-10-2022,16:21:00
164,1000,06-10-2022,16:21:00
383,1000,06-10-2022,16:23:00
628,1000,06-10-2022,16:29:00
450,1000,06-10-2022,16:30:00
380,80,06-10-2022,16:31:00
794,2100,06-10-2022,16:37:00
450,500,06-10-2022,16:45:00
977,4000,06-10-2022,16:48:00
683,11000,06-10-2022,16:49:00
356,800,06-10-2022,16:52:00
875,605,06-10-2022,16:55:00
517,6100,06-10-2022,16:56:00
637,3500,06-10-2022,17:00:00
258,2000,06-10-2022,17:02:00
380,1000,06-10-2022,17:02:00
52,2750,06-10-2022,17:05:00
604,15000,06-10-2022,17:11:00
356,448,06-10-2022,17:14:00
212,99999,06-10-2022,17:22:00
612,9000,06-10-2022,17:28:00
715,2000,06-10-2022,17:34:00
777,2000,06-10-2022,17:35:00
80,5400,06-10-2022,17:38:00
587,8000,06-10-2022,17:42:00
548,1000,06-10-2022,17:43:00
972,200,06-10-2022,17:46:00
740,24000,06-10-2022,17:48:00
10,2100,06-10-2022,17:50:00
30,50000,06-10-2022,17:52:00
12,300,06-10-2022,17:52:00
251,2000,06-10-2022,17:52:00
614,699,06-10-2022,17:53:00
618,2000,06-10-2022,18:01:00
266,1100,06-10-2022,18:04:00
519,2001,06-10-2022,18:06:00
208,30000,06-10-2022,18:08:00
24,1000,06-10-2022,18:12:00
659,11000,06-10-2022,18:14:00
850,10000,06-10-2022,18:14:00
681,10000,06-10-2022,18:17:00
599,2000,06-10-2022,18:17:00
515,40000,06-10-2022,18:18:00
614,1400,06-10-2022,18:18:00
795,500,06-10-2022,18:20:00
817,300,06-10-2022,18:24:00
258,2000,06-10-2022,18:24:00
341,5000,06-10-2022,18:27:00
548,14000,06-10-2022,18:28:00
519,1000,06-10-2022,18:31:00
525,300,06-10-2022,18:32:00
259,4500,06-10-2022,18:32:00
14,500,06-10-2022,18:32:00
157,2000,06-10-2022,18:35:00
654,2000,06-10-2022,18:36:00
525,500,06-10-2022,18:39:00
352,6000,06-10-2022,18:51:00
520,10000,06-10-2022,18:52:00
77,700,06-10-2022,18:56:00
208,60,06-10-2022,18:56:00
597,1000,06-10-2022,18:57:00
24,5000,06-10-2022,19:02:00
791,1000,06-10-2022,19:03:00
763,500,06-10-2022,19:06:00
139,500,06-10-2022,19:12:00
788,6000,06-10-2022,19:13:00
97,1000,06-10-2022,19:16:00
378,500,06-10-2022,19:19:00
474,10000,06-10-2022,19:19:00
777,2000,06-10-2022,19:21:00
218,3000,06-10-2022,19:23:00
913,5000,06-10-2022,19:26:00
139,100,06-10-2022,19:27:00
458,1000,06-10-2022,19:30:00
779,1000,06-10-2022,19:35:00
602,35000,06-10-2022,19:38:00
501,1000,06-10-2022,19:39:00
913,5000,06-10-2022,19:39:00
97,3000,06-10-2022,19:41:00
497,509,06-10-2022,19:42:00
678,50000,06-10-2022,19:42:00
327,1000,06-10-2022,19:48:00
924,10000,06-10-2022,19:49:00
473,200,06-10-2022,19:52:00
722,10000,06-10-2022,19:54:00
526,10000,06-10-2022,19:56:00
201,10000,06-10-2022,19:57:00
798,7000,06-10-2022,20:02:00
663,10000,06-10-2022,20:03:00
352,10000,06-10-2022,20:07:00
259,12500,06-10-2022,20:10:00
4,1750,06-10-2022,20:10:00
31,700,06-10-2022,20:15:00
45,2000,06-10-2022,20:21:00
525,2000,06-10-2022,20:21:00
409,5000,06-10-2022,20:21:00
193,2000,06-10-2022,20:24:00
131,1000,06-10-2022,20:25:00
981,5000,06-10-2022,20:35:00
482,1500,06-10-2022,20:41:00
563,500,06-10-2022,20:42:00
356,1000,06-10-2022,20:43:00
604,1000,06-10-2022,20:48:00
574,2100,06-10-2022,20:49:00
878,4000,06-10-2022,20:50:00
604,2000,06-10-2022,21:00:00
972,200,06-10-2022,21:02:00
70,600,06-10-2022,21:04:00
415,100000,06-10-2022,21:04:00
97,2000,06-10-2022,21:09:00
97,1000,06-10-2022,21:12:00
44,100,06-10-2022,21:14:00
630,1000,06-10-2022,21:21:00
777,2000,06-10-2022,21:27:00
526,10000,06-10-2022,21:27:00
266,1100,06-10-2022,21:31:00
637,3500,06-10-2022,21:33:00
28,10000,06-10-2022,21:33:00
628,3000,06-10-2022,21:40:00
982,15000,06-10-2022,21:41:00
342,2000,06-10-2022,21:44:00
147,6000,06-10-2022,21:45:00
280,1000,06-10-2022,21:46:00
941,20000,06-10-2022,21:49:00
641,2000,06-10-2022,21:59:00
980,300,06-10-2022,22:00:00
837,1000,06-10-2022,22:01:00
737,1000,06-10-2022,22:09:00
173,500,06-10-2022,22:09:00
496,1000,06-10-2022,22:10:00
421,10000,06-10-2022,22:11:00
72,1000,06-10-2022,22:13:00
369,50000,06-10-2022,22:14:00
641,500,06-10-2022,22:15:00
803,10000,06-10-2022,22:19:00
777,1000,06-10-2022,22:23:00
200,25000,06-10-2022,22:26:00
854,25000,06-10-2022,22:30:00
97,3000,06-10-2022,22:30:00
259,15000,06-10-2022,22:31:00
676,1000,06-10-2022,22:32:00
322,1000,06-10-2022,22:37:00
104,2000,06-10-2022,22:37:00
379,560,06-10-2022,22:38:00
476,7000,06-10-2022,22:39:00
717,5000,06-10-2022,22:39:00
97,1000,06-10-2022,22:43:00
613,500,06-10-2022,22:48:00
