User_Id,Amount,Date,time
352,109259,08-10-2022,00:54:00
5,3500,08-10-2022,00:59:00
505,123,08-10-2022,01:09:00
508,25000,08-10-2022,01:11:00
562,10000,08-10-2022,01:25:00
93,26000,08-10-2022,01:26:00
365,21525,08-10-2022,01:27:00
11,4000,08-10-2022,01:59:00
407,4000,08-10-2022,02:06:00
663,25097,08-10-2022,02:18:00
407,20000,08-10-2022,02:47:00
788,35848,08-10-2022,03:00:00
369,259666,08-10-2022,03:25:00
972,1100,08-10-2022,03:32:00
922,10000,08-10-2022,03:33:00
518,1420,08-10-2022,03:41:00
157,18888,08-10-2022,04:03:00
421,10000,08-10-2022,04:23:00
254,3000,08-10-2022,04:32:00
5,10000,08-10-2022,04:45:00
421,6500,08-10-2022,04:46:00
586,9500,08-10-2022,05:03:00
836,10000,08-10-2022,05:04:00
99,447723,08-10-2022,05:09:00
440,1200,08-10-2022,05:10:00
836,20000,08-10-2022,05:39:00
934,1000,08-10-2022,05:48:00
567,7995,08-10-2022,06:18:00
454,10000,08-10-2022,06:22:00
82,900,08-10-2022,06:30:00
547,27000,08-10-2022,07:15:00
989,35000,08-10-2022,07:27:00
967,8800,08-10-2022,07:33:00
324,3800,08-10-2022,08:00:00
849,5346,08-10-2022,08:15:00
518,360,08-10-2022,08:28:00
202,6500,08-10-2022,08:43:00
790,3900,08-10-2022,08:52:00
790,9800,08-10-2022,08:55:00
272,23530,08-10-2022,08:58:00
474,6000,08-10-2022,08:59:00
196,10000,08-10-2022,09:02:00
380,7000,08-10-2022,09:03:00
795,4000,08-10-2022,09:20:00
754,3474,08-10-2022,09:22:00
190,3000,08-10-2022,09:37:00
18,1000,08-10-2022,10:14:00
672,18750,08-10-2022,10:27:00
920,56600,08-10-2022,10:34:00
162,90000,08-10-2022,10:45:00
967,39000,08-10-2022,10:46:00
962,20790,08-10-2022,10:57:00
421,17500,08-10-2022,11:10:00
836,5000,08-10-2022,11:36:00
978,500,08-10-2022,11:43:00
137,22000,08-10-2022,11:58:00
47,4500,08-10-2022,12:10:00
344,160000,08-10-2022,13:13:00
989,16000,08-10-2022,13:17:00
18,4000,08-10-2022,13:19:00
418,20000,08-10-2022,13:21:00
438,594851,08-10-2022,13:29:00
82,2600,08-10-2022,13:29:00
222,30692,08-10-2022,13:39:00
829,7000,08-10-2022,13:51:00
289,6000,08-10-2022,13:57:00
47,2386,08-10-2022,14:11:00
140,3000,08-10-2022,14:16:00
421,21000,08-10-2022,14:33:00
82,39650,08-10-2022,14:54:00
922,50000,08-10-2022,15:01:00
836,6000,08-10-2022,15:04:00
47,1000,08-10-2022,15:26:00
153,6000,08-10-2022,16:03:00
261,2500,08-10-2022,16:06:00
47,3137,08-10-2022,16:16:00
292,7500,08-10-2022,16:21:00
944,1000,08-10-2022,16:23:00
78,8600,08-10-2022,16:27:00
637,14000,08-10-2022,16:43:00
980,650,08-10-2022,16:49:00
182,5618,08-10-2022,16:49:00
78,57500,08-10-2022,16:52:00
852,15050,08-10-2022,17:04:00
836,15000,08-10-2022,17:34:00
47,6000,08-10-2022,18:17:00
509,10000,08-10-2022,18:23:00
763,1561,08-10-2022,19:07:00
930,50000,08-10-2022,19:26:00
190,4979,08-10-2022,20:07:00
78,25000,08-10-2022,20:08:00
930,30000,08-10-2022,20:22:00
829,9000,08-10-2022,20:26:00
980,4500,08-10-2022,20:42:00
449,30476,08-10-2022,20:54:00
850,5623,08-10-2022,20:55:00
190,278,08-10-2022,21:09:00
16,3738,08-10-2022,21:11:00
508,35000,08-10-2022,21:14:00
2,13000,08-10-2022,21:15:00
208,10000,08-10-2022,21:46:00
157,11111,08-10-2022,21:55:00
440,2000,08-10-2022,22:32:00
751,3850,08-10-2022,22:56:00
558,582,08-10-2022,23:00:00
710,29500,08-10-2022,23:08:00
625,11422,08-10-2022,23:11:00
663,4635,08-10-2022,23:49:00
547,6771,08-10-2022,23:55:00
922,20000,08-10-2022,23:58:00
202,19195,08-10-2022,23:59:00
920,5200,09-10-2022,00:27:00
476,35000,09-10-2022,00:30:00
186,5000,09-10-2022,00:42:00
541,1000,09-10-2022,00:57:00
763,3500,09-10-2022,00:58:00
634,288756,09-10-2022,00:58:00
435,2100,09-10-2022,01:00:00
855,5000,09-10-2022,01:08:00
547,36921,09-10-2022,01:37:00
824,3500,09-10-2022,01:50:00
786,67000,09-10-2022,02:06:00
788,27797,09-10-2022,02:07:00
884,53500,09-10-2022,02:20:00
421,6200,09-10-2022,03:00:00
549,13213,09-10-2022,03:03:00
804,250,09-10-2022,03:23:00
688,57093,09-10-2022,03:31:00
819,5500,09-10-2022,03:35:00
745,118000,09-10-2022,03:43:00
114,25000,09-10-2022,03:54:00
378,3000,09-10-2022,04:06:00
412,4200,09-10-2022,04:14:00
934,500,09-10-2022,04:30:00
888,975,09-10-2022,04:49:00
502,7300,09-10-2022,04:53:00
31,1822,09-10-2022,05:11:00
2,11400,09-10-2022,05:23:00
852,873,09-10-2022,05:26:00
440,5000,09-10-2022,05:37:00
245,126000,09-10-2022,05:44:00
502,6000,09-10-2022,05:50:00
336,33545,09-10-2022,06:10:00
784,1500,09-10-2022,06:14:00
828,6000,09-10-2022,06:16:00
625,16406,09-10-2022,06:37:00
47,2300,09-10-2022,06:48:00
731,10000,09-10-2022,07:09:00
39,15817,09-10-2022,07:23:00
845,21000,09-10-2022,07:28:00
972,500,09-10-2022,07:55:00
16,5191,09-10-2022,07:56:00
226,412,09-10-2022,08:02:00
11,6500,09-10-2022,08:47:00
852,13150,09-10-2022,08:53:00
421,22100,09-10-2022,09:07:00
785,153000,09-10-2022,09:14:00
296,11900,09-10-2022,09:47:00
889,5000,09-10-2022,09:48:00
202,15000,09-10-2022,09:51:00
845,23190,09-10-2022,10:02:00
187,10000,09-10-2022,10:02:00
980,2600,09-10-2022,10:06:00
442,21308,09-10-2022,10:39:00
836,10000,09-10-2022,10:41:00
435,500,09-10-2022,10:58:00
664,4500,09-10-2022,11:22:00
5,1500,09-10-2022,11:22:00
114,10000,09-10-2022,11:30:00
795,2500,09-10-2022,11:35:00
159,15000,09-10-2022,11:39:00
294,128872,09-10-2022,11:42:00
565,1500,09-10-2022,12:04:00
464,144162,09-10-2022,12:17:00
267,12021,09-10-2022,12:19:00
980,1050,09-10-2022,12:28:00
78,52500,09-10-2022,12:29:00
82,10000,09-10-2022,12:36:00
18,1000,09-10-2022,13:05:00
633,5098,09-10-2022,13:31:00
824,4600,09-10-2022,13:32:00
412,2000,09-10-2022,13:35:00
972,1800,09-10-2022,13:49:00
146,17500,09-10-2022,13:56:00
786,80760,09-10-2022,14:20:00
944,1000,09-10-2022,14:23:00
470,3541,09-10-2022,14:30:00
920,18900,09-10-2022,14:31:00
850,16276,09-10-2022,14:33:00
637,13500,09-10-2022,14:47:00
448,16000,09-10-2022,14:49:00
97,21000,09-10-2022,14:52:00
168,1700,09-10-2022,14:55:00
946,18000,09-10-2022,15:04:00
480,4330,09-10-2022,15:10:00
162,75000,09-10-2022,15:19:00
384,3500,09-10-2022,15:25:00
471,36000,09-10-2022,15:37:00
415,700000,09-10-2022,16:04:00
71,500,09-10-2022,16:33:00
795,2000,09-10-2022,16:45:00
731,12000,09-10-2022,16:50:00
972,500,09-10-2022,16:57:00
693,42527,09-10-2022,17:22:00
805,468,09-10-2022,17:24:00
421,27500,09-10-2022,17:36:00
667,6072,09-10-2022,18:19:00
829,11000,09-10-2022,18:24:00
164,4900,09-10-2022,18:25:00
745,6000,09-10-2022,18:56:00
421,3200,09-10-2022,18:56:00
125,700,09-10-2022,18:58:00
754,14922,09-10-2022,19:17:00
373,10100,09-10-2022,19:28:00
659,5000,09-10-2022,19:48:00
309,4000,09-10-2022,19:52:00
75,5000,09-10-2022,19:57:00
477,20000,09-10-2022,19:59:00
16,10200,09-10-2022,20:10:00
12,480,09-10-2022,20:17:00
125,500,09-10-2022,20:53:00
157,1100,09-10-2022,21:01:00
82,24000,09-10-2022,21:07:00
16,5000,09-10-2022,21:08:00
666,3000,09-10-2022,21:19:00
112,33896,09-10-2022,21:32:00
836,20000,09-10-2022,21:33:00
448,13600,09-10-2022,21:38:00
916,1944,09-10-2022,21:44:00
989,95000,09-10-2022,21:55:00
190,7256,09-10-2022,21:57:00
796,5000,09-10-2022,22:07:00
934,1000,09-10-2022,22:08:00
167,3000,09-10-2022,22:31:00
836,8000,09-10-2022,22:34:00
408,19000,09-10-2022,22:39:00
47,1990,09-10-2022,22:41:00
262,500,09-10-2022,22:56:00
852,6150,09-10-2022,23:19:00
985,5000,09-10-2022,23:41:00
852,1445,09-10-2022,23:49:00
581,12646,09-10-2022,23:55:00
407,4000,09-10-2022,23:56:00
60,10000,10-10-2022,00:23:00
167,3499,10-10-2022,00:46:00
936,4974,10-10-2022,00:47:00
795,1000,10-10-2022,00:59:00
5,4200,10-10-2022,00:59:00
421,15100,10-10-2022,01:21:00
634,259116,10-10-2022,01:22:00
922,60000,10-10-2022,01:40:00
790,4500,10-10-2022,01:50:00
164,1400,10-10-2022,01:54:00
421,5700,10-10-2022,02:00:00
390,20000,10-10-2022,02:07:00
422,14800,10-10-2022,02:16:00
856,21000,10-10-2022,02:22:00
97,4000,10-10-2022,02:27:00
12,805,10-10-2022,02:43:00
47,2000,10-10-2022,02:47:00
157,22222,10-10-2022,02:52:00
749,10000,10-10-2022,02:55:00
634,199043,10-10-2022,02:56:00
821,3000,10-10-2022,02:58:00
987,4000,10-10-2022,03:13:00
922,20000,10-10-2022,03:42:00
448,37000,10-10-2022,04:08:00
502,6114,10-10-2022,04:11:00
422,10000,10-10-2022,04:19:00
912,688,10-10-2022,04:19:00
829,11000,10-10-2022,04:19:00
183,9092,10-10-2022,04:24:00
836,10000,10-10-2022,04:38:00
852,1603,10-10-2022,05:17:00
828,8999,10-10-2022,05:24:00
352,12000,10-10-2022,05:30:00
653,38750,10-10-2022,05:41:00
649,1000,10-10-2022,05:51:00
760,8400,10-10-2022,05:53:00
852,2892,10-10-2022,05:55:00
934,1500,10-10-2022,06:09:00
208,10928,10-10-2022,06:16:00
412,1400,10-10-2022,06:34:00
365,52818,10-10-2022,07:13:00
748,40000,10-10-2022,07:13:00
47,1111,10-10-2022,07:30:00
634,306329,10-10-2022,07:41:00
536,1100,10-10-2022,07:44:00
796,14000,10-10-2022,07:44:00
601,240000,10-10-2022,08:03:00
804,7394,10-10-2022,08:05:00
344,150000,10-10-2022,08:09:00
852,7150,10-10-2022,08:22:00
421,20500,10-10-2022,08:23:00
377,15000,10-10-2022,08:27:00
11,5000,10-10-2022,08:30:00
397,1500,10-10-2022,08:50:00
802,39000,10-10-2022,09:00:00
509,5000,10-10-2022,09:21:00
448,38200,10-10-2022,09:38:00
625,30000,10-10-2022,09:50:00
407,2600,10-10-2022,10:18:00
47,3000,10-10-2022,10:19:00
536,4300,10-10-2022,10:19:00
754,686,10-10-2022,10:30:00
790,4300,10-10-2022,10:31:00
464,13000,10-10-2022,10:36:00
553,6000,10-10-2022,10:53:00
612,10000,10-10-2022,10:57:00
187,100,10-10-2022,11:03:00
521,7500,10-10-2022,11:07:00
74,9889,10-10-2022,11:07:00
723,4600,10-10-2022,11:16:00
795,5000,10-10-2022,11:26:00
226,1259,10-10-2022,11:38:00
604,5000,10-10-2022,11:51:00
920,110950,10-10-2022,12:16:00
159,8528,10-10-2022,12:48:00
157,21111,10-10-2022,13:03:00
497,15793,10-10-2022,13:07:00
666,2000,10-10-2022,13:32:00
826,369,10-10-2022,13:55:00
112,2116,10-10-2022,14:02:00
351,7104,10-10-2022,14:47:00
980,5000,10-10-2022,14:55:00
440,2200,10-10-2022,15:06:00
60,7000,10-10-2022,15:15:00
927,9500,10-10-2022,15:19:00
637,12000,10-10-2022,15:43:00
483,2903,10-10-2022,15:43:00
508,50000,10-10-2022,15:58:00
474,4000,10-10-2022,16:05:00
691,910,10-10-2022,16:10:00
547,4000,10-10-2022,16:13:00
541,1000,10-10-2022,16:32:00
162,90000,10-10-2022,16:35:00
244,4000,10-10-2022,16:38:00
915,45000,10-10-2022,16:56:00
125,1000,10-10-2022,17:11:00
565,650,10-10-2022,17:18:00
377,15000,10-10-2022,17:23:00
162,50000,10-10-2022,17:39:00
907,1258,10-10-2022,18:02:00
16,7500,10-10-2022,18:09:00
261,2500,10-10-2022,18:22:00
497,17374,10-10-2022,18:28:00
64,2000,10-10-2022,18:40:00
185,1023,10-10-2022,18:42:00
796,7000,10-10-2022,19:01:00
390,19000,10-10-2022,19:19:00
422,10000,10-10-2022,19:21:00
548,1000,10-10-2022,19:28:00
33,7000,10-10-2022,19:30:00
654,5210,10-10-2022,19:30:00
972,500,10-10-2022,19:30:00
78,25000,10-10-2022,19:32:00
2,42000,10-10-2022,19:38:00
93,10100,10-10-2022,20:02:00
142,42500,10-10-2022,20:13:00
663,2471,10-10-2022,20:19:00
657,8400,10-10-2022,20:29:00
852,8700,10-10-2022,20:34:00
565,20000,10-10-2022,20:36:00
751,1003,10-10-2022,20:36:00
47,5900,10-10-2022,20:45:00
565,2000,10-10-2022,20:52:00
637,10500,10-10-2022,20:53:00
344,60000,10-10-2022,20:56:00
852,3902,10-10-2022,21:00:00
518,6400,10-10-2022,21:56:00
187,416,10-10-2022,21:57:00
114,7000,10-10-2022,22:05:00
634,268398,10-10-2022,22:19:00
318,4000,10-10-2022,22:38:00
460,138000,10-10-2022,22:38:00
660,1000,10-10-2022,22:51:00
185,1402,10-10-2022,23:08:00
148,15000,10-10-2022,23:09:00
201,13275,10-10-2022,23:10:00
380,7000,10-10-2022,23:20:00
548,700,10-10-2022,23:48:00
353,4285,11-10-2022,00:03:00
407,15000,11-10-2022,00:11:00
194,15000,11-10-2022,00:14:00
583,4000,11-10-2022,00:28:00
699,2000,11-10-2022,00:46:00
763,1500,11-10-2022,01:15:00
162,95000,11-10-2022,01:46:00
162,115000,11-10-2022,02:02:00
861,90000,11-10-2022,02:26:00
518,1400,11-10-2022,02:29:00
654,311,11-10-2022,02:44:00
82,23500,11-10-2022,03:01:00
99,320263,11-10-2022,03:03:00
587,160000,11-10-2022,03:14:00
263,9899,11-10-2022,03:35:00
11,3000,11-10-2022,03:45:00
920,44300,11-10-2022,03:49:00
754,3545,11-10-2022,04:01:00
663,3977,11-10-2022,04:44:00
795,2000,11-10-2022,04:47:00
972,5500,11-10-2022,05:15:00
625,39000,11-10-2022,05:29:00
649,1500,11-10-2022,05:43:00
104,6000,11-10-2022,05:50:00
634,267362,11-10-2022,05:57:00
599,8800,11-10-2022,05:58:00
931,20000,11-10-2022,06:03:00
50,3000,11-10-2022,06:08:00
634,272398,11-10-2022,06:27:00
725,20000,11-10-2022,06:32:00
132,11083,11-10-2022,06:42:00
373,7500,11-10-2022,06:57:00
518,125,11-10-2022,07:11:00
574,11600,11-10-2022,07:48:00
421,5100,11-10-2022,07:51:00
415,68361,11-10-2022,08:07:00
980,5000,11-10-2022,08:07:00
365,30464,11-10-2022,08:28:00
907,336,11-10-2022,08:50:00
517,10769,11-10-2022,08:54:00
773,8594,11-10-2022,09:27:00
559,80000,11-10-2022,09:36:00
218,25000,11-10-2022,09:43:00
796,11500,11-10-2022,09:44:00
60,20000,11-10-2022,09:58:00
47,8100,11-10-2022,10:03:00
822,12225,11-10-2022,10:04:00
314,5000,11-10-2022,10:14:00
82,1700,11-10-2022,10:50:00
628,9999,11-10-2022,11:04:00
401,8000,11-10-2022,11:09:00
234,4200,11-10-2022,11:09:00
421,10000,11-10-2022,11:35:00
797,4000,11-10-2022,11:47:00
39,40000,11-10-2022,11:51:00
222,8034,11-10-2022,12:17:00
944,1600,11-10-2022,12:18:00
164,110,11-10-2022,12:41:00
987,10000,11-10-2022,12:42:00
663,6536,11-10-2022,13:02:00
795,6000,11-10-2022,13:07:00
162,105000,11-10-2022,13:23:00
377,3850,11-10-2022,13:24:00
980,2250,11-10-2022,14:13:00
78,18900,11-10-2022,14:23:00
542,150,11-10-2022,14:31:00
653,21000,11-10-2022,14:36:00
907,1834,11-10-2022,14:42:00
471,9404,11-10-2022,14:54:00
784,6000,11-10-2022,15:14:00
628,4167,11-10-2022,15:29:00
922,2000,11-10-2022,15:56:00
193,40000,11-10-2022,16:09:00
985,4000,11-10-2022,16:19:00
299,4000,11-10-2022,16:27:00
843,2000,11-10-2022,16:28:00
565,125,11-10-2022,16:34:00
474,41000,11-10-2022,16:56:00
60,13000,11-10-2022,17:03:00
194,20000,11-10-2022,17:14:00
856,10000,11-10-2022,17:32:00
672,22500,11-10-2022,17:49:00
133,6000,11-10-2022,17:50:00
204,4997,11-10-2022,17:52:00
421,6600,11-10-2022,18:20:00
309,3000,11-10-2022,18:30:00
907,1886,11-10-2022,19:03:00
980,4300,11-10-2022,19:15:00
836,15000,11-10-2022,19:17:00
581,54285,11-10-2022,19:22:00
760,12250,11-10-2022,19:24:00
580,8225,11-10-2022,19:43:00
31,943,11-10-2022,19:59:00
972,1000,11-10-2022,20:19:00
2,120000,11-10-2022,20:23:00
39,15500,11-10-2022,20:33:00
663,11717,11-10-2022,20:36:00
196,15000,11-10-2022,21:10:00
411,290000,11-10-2022,21:11:00
422,5000,11-10-2022,21:29:00
12,650,11-10-2022,21:31:00
559,3000,11-10-2022,21:48:00
47,2633,11-10-2022,21:50:00
944,1500,11-10-2022,22:11:00
962,8945,11-10-2022,22:19:00
179,70000,11-10-2022,22:39:00
32,300,11-10-2022,22:41:00
618,15000,11-10-2022,22:47:00
819,11000,11-10-2022,22:56:00
936,5206,11-10-2022,23:14:00
157,24444,11-10-2022,23:18:00
51,17900,11-10-2022,23:28:00
502,6050,11-10-2022,23:32:00
920,9500,12-10-2022,00:23:00
518,100,12-10-2022,00:24:00
850,35000,12-10-2022,00:34:00
448,39000,12-10-2022,00:46:00
16,11365,12-10-2022,00:48:00
493,68500,12-10-2022,00:52:00
240,4000,12-10-2022,01:03:00
11,2500,12-10-2022,01:07:00
99,462661,12-10-2022,01:23:00
654,7881,12-10-2022,01:51:00
47,1882,12-10-2022,01:55:00
795,2600,12-10-2022,01:59:00
313,3000,12-10-2022,02:05:00
77,15000,12-10-2022,02:10:00
663,23980,12-10-2022,02:20:00
183,11000,12-10-2022,02:59:00
164,5200,12-10-2022,03:05:00
634,163124,12-10-2022,03:10:00
653,17000,12-10-2022,03:10:00
936,15230,12-10-2022,03:25:00
888,1899,12-10-2022,03:28:00
934,2000,12-10-2022,03:41:00
515,85000,12-10-2022,03:49:00
898,3876,12-10-2022,04:01:00
836,30000,12-10-2022,04:14:00
819,1000,12-10-2022,04:40:00
934,1000,12-10-2022,05:10:00
754,13128,12-10-2022,05:28:00
633,5000,12-10-2022,05:50:00
461,6000,12-10-2022,06:33:00
64,1600,12-10-2022,06:36:00
762,9000,12-10-2022,06:42:00
786,140000,12-10-2022,07:13:00
786,80000,12-10-2022,07:29:00
731,10000,12-10-2022,07:35:00
31,1200,12-10-2022,07:38:00
826,2528,12-10-2022,07:54:00
565,600,12-10-2022,07:57:00
922,20000,12-10-2022,08:03:00
174,4797,12-10-2022,08:13:00
518,500,12-10-2022,08:18:00
902,7000,12-10-2022,08:23:00
753,10000,12-10-2022,08:32:00
245,58000,12-10-2022,08:36:00
739,23500,12-10-2022,09:14:00
245,100000,12-10-2022,09:18:00
412,2300,12-10-2022,09:24:00
852,5650,12-10-2022,09:27:00
828,9499,12-10-2022,09:34:00
740,1200,12-10-2022,09:35:00
390,5000,12-10-2022,09:36:00
907,1884,12-10-2022,09:43:00
754,24558,12-10-2022,09:44:00
333,4450,12-10-2022,09:51:00
421,4600,12-10-2022,10:13:00
336,15000,12-10-2022,10:14:00
829,27000,12-10-2022,10:19:00
292,2943,12-10-2022,10:25:00
795,4000,12-10-2022,10:39:00
162,100000,12-10-2022,10:42:00
445,6054,12-10-2022,10:55:00
435,1400,12-10-2022,11:54:00
448,20000,12-10-2022,12:14:00
133,6800,12-10-2022,12:25:00
47,1320,12-10-2022,12:42:00
934,1000,12-10-2022,12:43:00
667,3291,12-10-2022,13:16:00
373,20000,12-10-2022,13:18:00
979,10000,12-10-2022,13:27:00
980,5900,12-10-2022,13:32:00
854,2457,12-10-2022,13:33:00
31,1300,12-10-2022,13:40:00
164,5016,12-10-2022,13:53:00
322,9150,12-10-2022,13:54:00
435,1200,12-10-2022,14:07:00
468,14000,12-10-2022,14:08:00
264,5000,12-10-2022,14:18:00
850,2000,12-10-2022,14:22:00
790,5500,12-10-2022,14:28:00
936,5533,12-10-2022,14:33:00
788,9144,12-10-2022,14:52:00
190,10452,12-10-2022,15:24:00
653,29000,12-10-2022,15:26:00
786,80000,12-10-2022,16:02:00
47,9462,12-10-2022,16:17:00
805,3000,12-10-2022,16:41:00
47,6000,12-10-2022,16:47:00
597,1975,12-10-2022,16:48:00
949,65000,12-10-2022,17:00:00
508,12000,12-10-2022,17:02:00
885,9500,12-10-2022,17:12:00
754,14090,12-10-2022,17:24:00
936,8756,12-10-2022,17:25:00
836,15000,12-10-2022,18:01:00
517,12016,12-10-2022,18:09:00
670,3000,12-10-2022,18:28:00
445,6800,12-10-2022,18:38:00
421,20000,12-10-2022,18:39:00
296,7500,12-10-2022,18:44:00
796,3000,12-10-2022,18:57:00
137,10000,12-10-2022,18:58:00
5,1500,12-10-2022,19:09:00
915,20000,12-10-2022,19:51:00
934,1500,12-10-2022,19:56:00
9,10640,12-10-2022,19:57:00
78,27000,12-10-2022,20:18:00
634,293907,12-10-2022,20:46:00
980,600,12-10-2022,20:48:00
78,10000,12-10-2022,20:50:00
816,19000,12-10-2022,20:56:00
992,109688,12-10-2022,21:00:00
888,7000,12-10-2022,21:16:00
114,10000,12-10-2022,21:17:00
785,155000,12-10-2022,21:53:00
408,25000,12-10-2022,22:09:00
625,15000,12-10-2022,23:03:00
795,1500,12-10-2022,23:17:00
633,17000,13-10-2022,00:21:00
913,30014,13-10-2022,00:44:00
380,5000,13-10-2022,00:55:00
412,4000,13-10-2022,00:58:00
139,8000,13-10-2022,01:06:00
167,2000,13-10-2022,01:18:00
365,47016,13-10-2022,01:30:00
748,20000,13-10-2022,01:35:00
412,2700,13-10-2022,01:49:00
682,121000,13-10-2022,01:50:00
422,10000,13-10-2022,01:51:00
536,3800,13-10-2022,02:00:00
47,3555,13-10-2022,03:29:00
190,9000,13-10-2022,03:39:00
213,7400,13-10-2022,03:46:00
972,600,13-10-2022,03:53:00
383,5000,13-10-2022,04:04:00
920,4000,13-10-2022,04:09:00
258,4000,13-10-2022,04:09:00
518,1400,13-10-2022,04:12:00
992,25000,13-10-2022,04:28:00
190,8040,13-10-2022,04:51:00
60,8000,13-10-2022,06:03:00
922,4000,13-10-2022,06:11:00
634,278369,13-10-2022,06:21:00
850,19000,13-10-2022,06:40:00
825,1450,13-10-2022,06:45:00
634,129233,13-10-2022,06:47:00
852,2720,13-10-2022,07:00:00
208,175000,13-10-2022,07:04:00
691,500,13-10-2022,07:14:00
912,1354,13-10-2022,07:22:00
972,1100,13-10-2022,07:23:00
784,1200,13-10-2022,07:27:00
559,20000,13-10-2022,07:33:00
788,30000,13-10-2022,07:51:00
502,15532,13-10-2022,08:03:00
474,4000,13-10-2022,08:16:00
920,52450,13-10-2022,08:26:00
920,11700,13-10-2022,08:52:00
843,12000,13-10-2022,08:58:00
666,2000,13-10-2022,09:01:00
78,59000,13-10-2022,09:14:00
137,25000,13-10-2022,09:27:00
889,4000,13-10-2022,09:27:00
691,2500,13-10-2022,09:37:00
612,7175,13-10-2022,09:56:00
45,26000,13-10-2022,09:56:00
194,15000,13-10-2022,09:58:00
742,32000,13-10-2022,10:05:00
308,10000,13-10-2022,10:13:00
612,10000,13-10-2022,10:15:00
99,25452,13-10-2022,10:32:00
309,3000,13-10-2022,10:37:00
985,18000,13-10-2022,10:39:00
168,20000,13-10-2022,10:51:00
980,850,13-10-2022,10:52:00
296,12232,13-10-2022,11:45:00
164,4500,13-10-2022,11:51:00
538,8558,13-10-2022,11:58:00
889,7500,13-10-2022,12:25:00
31,4000,13-10-2022,12:45:00
93,18000,13-10-2022,13:09:00
615,1000,13-10-2022,13:20:00
615,1000,13-10-2022,13:35:00
841,6000,13-10-2022,13:47:00
667,3026,13-10-2022,14:01:00
884,58400,13-10-2022,14:05:00
273,8839,13-10-2022,14:16:00
980,3000,13-10-2022,14:36:00
944,1000,13-10-2022,14:46:00
852,6150,13-10-2022,14:56:00
749,20000,13-10-2022,14:58:00
421,8200,13-10-2022,14:59:00
47,7000,13-10-2022,15:46:00
78,10000,13-10-2022,15:55:00
142,43400,13-10-2022,16:03:00
208,10000,13-10-2022,16:07:00
518,1828,13-10-2022,16:18:00
59,7423,13-10-2022,16:20:00
827,2000,13-10-2022,16:30:00
536,4120,13-10-2022,16:41:00
164,5000,13-10-2022,16:50:00
190,4000,13-10-2022,16:56:00
365,12522,13-10-2022,17:15:00
194,10000,13-10-2022,17:43:00
78,20000,13-10-2022,18:02:00
989,16000,13-10-2022,18:14:00
521,10000,13-10-2022,18:15:00
449,16159,13-10-2022,19:11:00
809,2500,13-10-2022,19:14:00
93,77000,13-10-2022,19:20:00
716,6000,13-10-2022,19:22:00
553,9000,13-10-2022,19:50:00
264,3500,13-10-2022,19:51:00
699,6500,13-10-2022,19:59:00
898,3844,13-10-2022,20:10:00
852,8850,13-10-2022,20:12:00
518,3000,13-10-2022,20:20:00
509,3449,13-10-2022,20:20:00
760,22000,13-10-2022,20:21:00
637,5000,13-10-2022,20:29:00
888,1075,13-10-2022,20:30:00
836,20000,13-10-2022,20:39:00
342,4000,13-10-2022,20:51:00
567,4266,13-10-2022,21:02:00
468,5000,13-10-2022,21:03:00
157,17777,13-10-2022,21:28:00
537,40000,13-10-2022,21:51:00
740,47380,13-10-2022,21:58:00
907,1784,13-10-2022,22:01:00
45,5000,13-10-2022,22:11:00
390,22000,13-10-2022,22:13:00
845,39740,13-10-2022,22:16:00
992,80000,13-10-2022,22:29:00
790,3700,13-10-2022,22:36:00
634,285394,13-10-2022,22:38:00
164,4950,13-10-2022,23:04:00
946,35000,13-10-2022,23:27:00
74,1200,13-10-2022,23:34:00
82,66000,13-10-2022,23:39:00
657,3595,14-10-2022,00:10:00
351,2317,14-10-2022,00:39:00
370,20000,14-10-2022,00:40:00
421,37100,14-10-2022,00:52:00
422,1000,14-10-2022,00:57:00
625,8000,14-10-2022,01:09:00
884,62500,14-10-2022,01:18:00
637,8000,14-10-2022,01:25:00
82,24000,14-10-2022,02:16:00
82,23200,14-10-2022,02:25:00
246,11000,14-10-2022,02:31:00
412,2000,14-10-2022,02:45:00
296,20000,14-10-2022,03:07:00
200,10000,14-10-2022,03:08:00
441,11000,14-10-2022,03:11:00
19,16000,14-10-2022,03:14:00
852,3769,14-10-2022,03:20:00
920,4300,14-10-2022,03:28:00
836,10000,14-10-2022,03:31:00
564,10843,14-10-2022,03:49:00
78,32000,14-10-2022,03:50:00
82,6000,14-10-2022,03:52:00
47,3555,14-10-2022,03:56:00
850,2500,14-10-2022,03:57:00
168,8000,14-10-2022,04:05:00
164,1815,14-10-2022,04:29:00
972,2000,14-10-2022,04:56:00
915,50000,14-10-2022,05:22:00
380,5000,14-10-2022,05:23:00
369,32000,14-10-2022,05:27:00
845,36000,14-10-2022,05:33:00
47,2700,14-10-2022,05:37:00
335,20000,14-10-2022,05:46:00
763,4200,14-10-2022,06:01:00
11,6000,14-10-2022,06:19:00
637,3400,14-10-2022,06:34:00
927,9999,14-10-2022,06:42:00
292,5893,14-10-2022,06:47:00
852,2144,14-10-2022,07:00:00
99,66151,14-10-2022,07:01:00
45,16000,14-10-2022,07:02:00
673,300,14-10-2022,07:06:00
497,16671,14-10-2022,07:31:00
634,100000,14-10-2022,07:55:00
2,46689,14-10-2022,08:00:00
185,1000,14-10-2022,08:03:00
920,16000,14-10-2022,08:13:00
